code_station,libelle_station,code_departement,libelle_departement,code_commune,libelle_commune,code_region,libelle_region,code_bassin,libelle_bassin,code_cours_eau,libelle_cours_eau,code_campagne,code_reseau,libelle_reseau,code_ecoulement,libelle_ecoulement,longitude,latitude,date_campagne,nombre_modalite_ecoulement,code_type_campagne,libelle_type_campagne,uri_reseau,Annee
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,83855,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.207372988,49.376336367,2018-09-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,83301,0000000134,Onde OFB,2,Ecoulement non visible,-1.207372988,49.376336367,2018-09-14,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2018
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,82202,0000000134,Onde OFB,1f,Ecoulement visible faible,-1.207372988,49.376336367,2018-08-10,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2018
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,81414,0000000134,Onde OFB,1f,Ecoulement visible faible,-1.207372988,49.376336367,2018-07-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,81050,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.207372988,49.376336367,2018-07-12,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2018
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,80607,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2018-06-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,79355,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2018-05-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,76262,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2017-09-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,75900,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.207372988,49.376336367,2017-09-08,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,75051,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.207372988,49.376336367,2017-08-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,74801,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2017-08-14,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,74216,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2017-07-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,73700,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2017-07-12,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,73025,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2017-06-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,72251,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2017-05-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,69306,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2016-09-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,67909,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2016-05-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,67505,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2015-09-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,67371,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2015-08-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,67151,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2015-07-20,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,66981,0000000134,Onde OFB,4,Observation impossible,-1.207372988,49.376336367,2015-06-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,66924,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2015-05-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,66150,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2014-10-30,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2014
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,65608,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2014-09-29,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,64714,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2014-08-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,64450,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2014-07-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,62913,0000000134,Onde OFB,2,Ecoulement non visible,-1.207372988,49.376336367,2014-06-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,62004,0000000134,Onde OFB,1,Ecoulement visible,-1.207372988,49.376336367,2014-05-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,1125,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.207372988,49.376336367,2013-09-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,1058,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.207372988,49.376336367,2013-08-13,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2013
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,916,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.207372988,49.376336367,2013-07-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,788,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.207372988,49.376336367,2013-06-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,760,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.207372988,49.376336367,2013-05-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,632,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.207372988,49.376336367,2012-09-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,631,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.207372988,49.376336367,2012-08-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,630,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.207372988,49.376336367,2012-07-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,629,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.207372988,49.376336367,2012-06-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
I5290001,Escalgrain à Ste Marie,50,Manche,50089,BRUCHEVILLE,28,Normandie,03,Seine-Normandie,I5298000,Rivière de l'Escalgrain,628,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.207372988,49.376336367,2012-05-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,97166,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.241363987,49.403394225,2023-04-24,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2023
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,97107,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2023-03-24,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2023
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,96955,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.241363987,49.403394225,2022-11-08,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,96889,0000000134,Onde OFB,2,Ecoulement non visible,-1.241363987,49.403394225,2022-10-25,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,96862,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.241363987,49.403394225,2022-10-11,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,96788,0000000134,Onde OFB,1f,Ecoulement visible faible,-1.241363987,49.403394225,2022-09-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,96722,0000000134,Onde OFB,1f,Ecoulement visible faible,-1.241363987,49.403394225,2022-09-09,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,96628,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2022-08-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,96576,0000000134,Onde OFB,2,Ecoulement non visible,-1.241363987,49.403394225,2022-08-09,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,96514,0000000134,Onde OFB,2,Ecoulement non visible,-1.241363987,49.403394225,2022-07-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,96399,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2022-07-11,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,96343,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2022-06-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,96260,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2022-06-13,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,96151,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2022-05-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,96114,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2022-05-12,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,96096,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2022-04-27,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,95875,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2021-09-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,95763,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2021-08-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,95631,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2021-07-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,95548,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2021-06-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,95406,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2021-05-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,95140,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.241363987,49.403394225,2020-09-22,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,95062,0000000134,Onde OFB,1f,Ecoulement visible faible,-1.241363987,49.403394225,2020-09-09,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2020
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,94956,0000000134,Onde OFB,2,Ecoulement non visible,-1.241363987,49.403394225,2020-08-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,94875,0000000134,Onde OFB,3,Assec,-1.241363987,49.403394225,2020-08-11,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2020
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,94744,0000000134,Onde OFB,2,Ecoulement non visible,-1.241363987,49.403394225,2020-07-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,94633,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2020-06-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,94519,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2020-05-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,92408,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2019-10-25,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2019
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,91467,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.241363987,49.403394225,2019-09-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,90659,0000000134,Onde OFB,2,Ecoulement non visible,-1.241363987,49.403394225,2019-08-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,89902,0000000134,Onde OFB,2,Ecoulement non visible,-1.241363987,49.403394225,2019-08-07,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2019
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,89412,0000000134,Onde OFB,2,Ecoulement non visible,-1.241363987,49.403394225,2019-07-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,89100,0000000134,Onde OFB,2,Ecoulement non visible,-1.241363987,49.403394225,2019-07-12,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2019
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,88317,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.241363987,49.403394225,2019-06-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,87154,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2019-05-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,83855,0000000134,Onde OFB,2,Ecoulement non visible,-1.241363987,49.403394225,2018-09-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,83301,0000000134,Onde OFB,2,Ecoulement non visible,-1.241363987,49.403394225,2018-09-14,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2018
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,82202,0000000134,Onde OFB,2,Ecoulement non visible,-1.241363987,49.403394225,2018-08-10,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2018
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,81414,0000000134,Onde OFB,2,Ecoulement non visible,-1.241363987,49.403394225,2018-07-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,81050,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.241363987,49.403394225,2018-07-12,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2018
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,80607,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2018-06-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,79355,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2018-05-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,76262,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2017-09-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,75900,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.241363987,49.403394225,2017-09-08,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,75051,0000000134,Onde OFB,1a,Ecoulement visible acceptable,-1.241363987,49.403394225,2017-08-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,74801,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2017-08-14,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,74216,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2017-07-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,73700,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2017-07-12,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
I6000001,Grande Crique à Audouville,50,Manche,50021,AUDOUVILLE-LA-HUBERT,28,Normandie,03,Seine-Normandie,I6001000,La Grande Crique,73025,0000000134,Onde OFB,1,Ecoulement visible,-1.241363987,49.403394225,2017-06-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
